Public Name,LC Classification Code,Availability,Title,Subjects,Classification Code,ISBN,Author,Network Number,Publication Date,Edition,Publisher,Series,MMS Id,Originating System ID
IEEE Xplore Wiley eBooks Library (IEEE Xplore),R,Available,Introduction to biomedical imaging /,"Imaging systems in medicine.; Electronic books.; Imaging systems in medicine; Diagnostic Imaging; Imaging, Three-Dimensional; Diagnostic Techniques and Procedures; Image Processing, Computer-Assisted; Health Occupations; Engineering; Disciplines and Occup",R,1119485940; 9781119485940; 0470544988; 9780470544983; 0471237663; 9780471237662,"Webb, Andrew author. (Andrew G.)",(PQKB)11400925; (PQKBWorkID)10345006; (PQKBTitleCode)TC404120; (PQKBTitleCode)TC0000404120; (PQKBManifestationID)12119117; (SSID)ssj404120; (SSID)ssj0000404120; (IEEE)5273528; (IDAMS)b000064810d1097; (IDAMS)0b000064810d1097; (CaBNVSL)mat5273528; (CaBNVSL)mat05273528; (CKB)2480000000008323,2003,,Wiley,IEEE Press series in biomedical engineering ; 9,9982753121402771,992480000000008323
IEEE Xplore Wiley eBooks Library (IEEE Xplore),R,Available,Introduction to neural engineering for motor rehabilitation,Biomedical engineering.; Neural networks (Neurobiology); Electronic books.,R,1118628632; 9781118628638; 1118628497; 9781118628492; 1118628527; 9781118628522; 0470916737; 9780470916735,"Farina, Dario.",(MiAaPQ)EBC1204060; (PQKB)11324282; (PQKBWorkID)10841074; (PQKBTitleCode)TC887631; (PQKBTitleCode)TC0000887631; (PQKBManifestationID)11472025; (SSID)ssj887631; (SSID)ssj0000887631; (EBL)1204060; (CKB)2670000000359231,c2013.,,John Wiley & Sons,IEEE Press Series on Biomedical Engineering,9982747438802771,992670000000359231
IEEE Xplore Wiley eBooks Library (IEEE Xplore),R,Available,Introduction to tissue engineering : applications and challenges /,Tissue engineering.; Electronic books.,R,1118629698; 9781118629697; 1118886410; 9781118886410; 1118828011; 9781118828014; 1118628640; 9781118628645,"Birla, Ravi, author.",(MiAaPQ)EBC1708798; (OCoLC)883376356; (OCoLC)857717820; (EBL)1708798; (CKB)3710000000125551,2014.,,Wiley,IEEE Press Series on Biomedical Engineering,9982796993502771,993710000000125551
IEEE Xplore Wiley eBooks Library (IEEE Xplore),R,Available,M-health : fundamentals and applications /,Telecommunication in medicine.; Mobile communication systems.; Wireless communication systems.; Electronic books.,R,1119302900; 9781119302902; 1119302889; 9781119302889; 1119302897; 9781119302896; 1118496981; 9781118496985,"Istepanian, Robert S. H., author.",(MiAaPQ)EBC4721143; (CKB)4330000000010083,2017.,,Wiley; IEEE Press,IEEE Press series in biomedical engineering.,9983324988002771,(CKB)4330000000010083
IEEE Xplore Wiley eBooks Library (IEEE Xplore),R,Available,Neural networks and artificial intelligence for biomedical engineering,"Artificial intelligence--Medical applications; Neural networks (Computer science)--Computer simulation; Expert systems (Computer science); Biomedical engineering; Engineering; Health Occupations; Computing Methodologies; Pattern Recognition, Automated; Ma",R,0470545356; 9780470545355; 0780334043; 9780780334045,"Hudson, D. L Author",(PQKB)10162894; (PQKBWorkID)10406914; (PQKBTitleCode)TC441618; (PQKBTitleCode)TC0000441618; (PQKBManifestationID)12160868; (SSID)ssj441618; (SSID)ssj0000441618; (CKB)3280000000033541,2000,,IEEE Press,,9982707269202771,993280000000033541
IEEE Xplore Wiley eBooks Library (IEEE Xplore),R,Available,Rough-fuzzy pattern recognition applications in bioinformatics and medical imaging /,Fuzzy systems in medicine.; Pattern recognition systems.; Bioinformatics.; Diagnostic imaging--Data processing.; Electronic books.,R,1283425017; 9781283425018; 9786613425010; 661342501X; 1118119711; 9781118119716; 111811972X; 9781118119723; 111811969X; 9781118119693; 111800440X; 9781118004401,"Maji, Pradipta, 1976-",(MiAaPQ)EBC818439; (PQKB)10625333; (PQKBWorkID)10736708; (PQKBTitleCode)TC593065; (PQKBTitleCode)TC0000593065; (PQKBManifestationID)11400961; (SSID)ssj593065; (SSID)ssj0000593065; (OCoLC)772844581; (EBL)818439; (CKB)2560000000079135,2012.,,Wiley,Wiley Series in Bioinformatics,9982704692502771,992560000000079135
IEEE Xplore Wiley eBooks Library (IEEE Xplore),R,Available,System theory and practical applications of biomedical signals /,"Signal processing.; Biomedical engineering.; System theory.; Electronic books.; Signal processing; Biomedical engineering; System theory; Investigative Techniques; Engineering; Computing Methodologies; Science; Health Occupations; Systems Theory; Models, ",R,0471236535; 9780471236535; 0471683175; 9780471683179,"Baura, Gail D., author.",(PQKB)11715462; (PQKBWorkID)10392834; (PQKBTitleCode)TC448998; (PQKBTitleCode)TC0000448998; (PQKBManifestationID)11299831; (SSID)ssj448998; (SSID)ssj0000448998; (IEEE)5361054; (IDAMS)b0000648117888a; (IDAMS)0b0000648117888a; (CaBNVSL)mat5361054; (CaBNVSL)mat05361054; (CKB)2580000000002698,2002,,IEEE Press,IEEE Press series in biomedical engineering ; 32,9982705490602771,992580000000002698
IEEE Xplore Wiley eBooks Library (IEEE Xplore),R,Available,Time frequency and wavelets in biomedical signal processing /,"Signal processing.; Wavelets (Mathematics); Biomedical engineering.; Electronic books.; Signal processing; Biomedical engineering; Health Occupations; Engineering; Computing Methodologies; Disciplines and Occupations; Technology, Industry, and Agriculture",R,0470546697; 9780470546697; 1601194234; 9781601194237; 0780311477; 9780780311473,,(PQKB)11670668; (PQKBWorkID)10104720; (PQKBTitleCode)TC73119; (PQKBTitleCode)TC0000073119; (PQKBManifestationID)11972116; (SSID)ssj73119; (SSID)ssj0000073119; (IEEE)5263548; (IDAMS)b000064810c3839; (IDAMS)0b000064810c3839; (CaBNVSL)mat5263548; (CaBNVSL)mat05263548; (CKB)1000000000385083,1998,,IEEE Press,IEEE Press series in biomedical engineering ; 1,9982735456002771,991000000000385083
IEEE Xplore Wiley eBooks Library (IEEE Xplore),RC,Available,Advanced biomedical image analysis,Diagnostic imaging--Digital techniques.; Image processing--Digital techniques.; Electronic books.,RC,1118099486; 9781118099483; 1283024993; 9781283024990; 9786613024992; 6613024996; 047087208X; 9780470872086; 0470872098; 9780470872093; 0470624582; 9780470624586,"Haidekker, Mark A., 1963-",(MiAaPQ)EBC661692; (PQKB)11207394; (PQKBWorkID)10466277; (PQKBTitleCode)TC466669; (PQKBTitleCode)TC0000466669; (PQKBManifestationID)11327721; (SSID)ssj466669; (SSID)ssj0000466669; (OCoLC)707923200; (EBL)661692; (CKB)2480000000008387,2011.,,John Wiley & Sons,,9982753117702771,992480000000008387
IEEE Xplore Wiley eBooks Library (IEEE Xplore),RC,Available,"Electromyography : physiology, engineering, and noninvasive applications","Electromyography--Diagnosis; Neuromuscular diseases; Nervous System Diseases; Tissues; Myography; Electrodiagnosis; Musculoskeletal System; Anatomy; Diagnostic Techniques and Procedures; Diseases; Diagnosis; Analytical, Diagnostic and Therapeutic Techniqu",RC,1280556897; 9781280556890; 9786610556892; 661055689X; 0471678376; 9780471678373; 1601195095; 9781601195098; 0471678384; 9780471678380; 0471675806; 9780471675808,,(PQKB)10913500; (PQKBWorkID)10091393; (PQKBTitleCode)TC71800; (PQKBTitleCode)TC0000071800; (PQKBManifestationID)11110117; (SSID)ssj71800; (SSID)ssj0000071800; (CKB)1000000000019151,2004,,IEEE/John Wiley & Sons,,9982773680402771,991000000000019151
IEEE Xplore Wiley eBooks Library (IEEE Xplore),RC,Available,Medical image analysis,Diagnostic imaging.; Image processing.; Electronic books.,RC,0470922893; 9780470922897; 0470918543; 9780470918548; 1299186092; 9781299186095; 0470918535; 9780470918531; 0470622059; 9780470622056,"Dhawan, Atam P.",(MiAaPQ)EBC738751; (PQKB)11341636; (PQKBWorkID)10545965; (PQKBTitleCode)TC507238; (PQKBTitleCode)TC0000507238; (PQKBManifestationID)11320733; (SSID)ssj507238; (SSID)ssj0000507238; (OCoLC)695558376; (EBL)738751; (CKB)2670000000059126,2011.,2nd ed.,Wiley-IEEE Press,IEEE Press Series on Biomedical Engineering,9982698465202771,992670000000059126
IEEE Xplore Wiley eBooks Library (IEEE Xplore),RC,Available,Principles of magnetic resonance imaging : a signal processing perspective,Magnetic resonance imaging--Congresses; Nuclear magnetic resonance--Congresses; Signal processing--Congresses; Tomography; Computing Methodologies; Diagnostic Imaging; Spectrum Analysis; Natural Science Disciplines; Magnetic Resonance Spectroscopy; Mathem,RC,0780347234; 9780780347236; 0470545658; 9780470545652,"Liang, Zhi-Pei Author",(PQKB)10115576; (PQKBWorkID)10392113; (PQKBTitleCode)TC448876; (PQKBTitleCode)TC0000448876; (PQKBManifestationID)12229844; (SSID)ssj448876; (SSID)ssj0000448876; (CKB)2580000000002606,2000,,SPIE Optical Engineering Press,,9982705496602771,992580000000002606
IEEE Xplore Wiley eBooks Library (IEEE Xplore),RC,Available,"Surface electromyography : physiology, engineering, and applications  /",Electronic books.; Electromyography.; Muscles--Regeneration.,RC,1119082870; 9781119082873; 1119082900; 9781119082903; 1118987020; 9781118987025; 1119082935; 9781119082934,"Merletti, Roberto.",(MiAaPQ)EBC4498644; (EBL)4498644; (CKB)3710000000635789,2016.,,Wiley; IEEE Press,IEEE Press Series on Biomedical Engineering,9982804915302771,(CKB)3710000000635789
IEEE Xplore Wiley eBooks Library (IEEE Xplore),T,Available,A scientific approach to writing for engineers and scientists /,oppgaveskriving--ingeniørfag--rapportskriving--skriftlig kommunikasjon; Technical writing.; Communication in science.; Electronic books.,T,1118832566; 9781118832561; 1118899792; 9781118899793; 9781118886779; 1118886771; 1118832523; 9781118832523,"Berger, Robert E., author.",(MiAaPQ)EBC1694752; (OCoLC)871820934; (PQKB)11075662; (PQKBWorkID)11268360; (PQKBTitleCode)TC1225336; (PQKBTitleCode)TC0001225336; (PQKBManifestationID)11719668; (SSID)ssj1225336; (SSID)ssj0001225336; (EBL)1694752; (CKB)3710000000117844,2014.,,John Wiley & Sons,IEEE PCS Professional Engineering Communication Series,9982796691202771,993710000000117844
IEEE Xplore Wiley eBooks Library (IEEE Xplore),T,Available,Connections patterns of discovery /,Information technology.; Discoveries in science.; Electronic books.,T,0470652268; 9780470652268; 1281237248; 9781281237248; 9786611237240; 6611237240; 0470191538; 9780470191538; 047019152X; 9780470191521; 0558303528; 9780558303525; 0470118814; 9780470118818,"Alesso, H. P.",(MiAaPQ)EBC333742; (PQKB)11613354; (PQKBWorkID)10849257; (PQKBTitleCode)TC846724; (PQKBTitleCode)TC0000846724; (PQKBManifestationID)12307608; (SSID)ssj846724; (SSID)ssj0000846724; (PQKB)10750653; (PQKBWorkID)10069379; (PQKBTitleCode)TC128849; (PQKBTitleCode)TC0000128849; (PQKBManifestationID)11144546; (SSID)ssj128849; (SSID)ssj0000128849; (OCoLC)469644324; (EBL)333742; (CKB)1000000000400270,c2008.,,Wiley-Interscience,,9982733386302771,991000000000400270
IEEE Xplore Wiley eBooks Library (IEEE Xplore),T,Available,Effective interpersonal and team communication skills for engineers,Communication of technical information.; Soft skills.; Engineering.; Electronic books.,T,1118514289; 9781118514283; 1118317092; 9781118317099,"Whitcomb, Clifford A., 1954-",(MiAaPQ)EBC1105689; (PQKB)11466855; (PQKBWorkID)10887925; (PQKBTitleCode)TC874737; (PQKBTitleCode)TC0000874737; (PQKBManifestationID)12440589; (SSID)ssj874737; (SSID)ssj0000874737; (OCoLC)823722705; (EBL)1105689; (CKB)2670000000316626,2013.,,John Wiley & Sons Inc,,9982750562802771,992670000000316626
IEEE Xplore Wiley eBooks Library (IEEE Xplore),T,Available,Engineering education research and development in curriculum and instruction /,Engineering--Study and teaching (Higher); Technology--Study and teaching (Higher); Electronic books.,T,1280311347; 9781280311345; 9786610311347; 661031134X; 0470325747; 9780470325742; 0471744697; 9780471744696; 0471744689; 9780471744689; 0471741116; 9780471741114,"Heywood, John, 1930-",(MiAaPQ)EBC244304; (PQKB)11660734; (PQKBWorkID)10011481; (PQKBTitleCode)TC147494; (PQKBTitleCode)TC0000147494; (PQKBManifestationID)11163627; (SSID)ssj147494; (SSID)ssj0000147494; (OCoLC)162389958; (EBL)244304; (CKB)1000000000355007,c2005.,,Wiley-Interscience; IEEE Press,,9982733864902771,991000000000355007
IEEE Xplore Wiley eBooks Library (IEEE Xplore),T,Available,"Enterprise software architecture and design entities, services, and resources /",Management information systems.; Software engineering.; Computer software--Development.; Electronic books.,T,1283446162; 9781283446167; 9786613446169; 6613446165; 111818050X; 9781118180501; 1118180518; 9781118180518; 1118180488; 9781118180488; 0470565454; 9780470565452,"Duggan, Dominic.",(MiAaPQ)EBC818519; (PQKB)10133650; (PQKBWorkID)10558152; (PQKBTitleCode)TC596032; (PQKBTitleCode)TC0000596032; (PQKBManifestationID)11362530; (SSID)ssj596032; (SSID)ssj0000596032; (EBL)818519; (CKB)2550000000082783,2012.,,Wiley,Quantitative Software Engineering Series,9982753302902771,992550000000082783
IEEE Xplore Wiley eBooks Library (IEEE Xplore),T,Available,"Essential communication strategies for scientists, engineers, and technology professionals",Communication of technical information.; Communication.; Electronic books.,T,1280264950; 9781280264955; 9786610264957; 6610264953; 0470239212; 9780470239216; 0471660892; 9780471660897; 0471722944; 9780471722946; 0471273171; 9780471273172,"Hirsch, Herbert L.",(MiAaPQ)EBC219000; (PQKB)10138143; (PQKBWorkID)10236239; (PQKBTitleCode)TC149303; (PQKBTitleCode)TC0000149303; (PQKBManifestationID)11149423; (SSID)ssj149303; (SSID)ssj0000149303; (OCoLC)437069255; (EBL)219000; (CKB)111086906275510,c2003.,2nd ed.,IEEE Press,,9982751004802771,99111086906275510
IEEE Xplore Wiley eBooks Library (IEEE Xplore),T,Available,Future trends in microelectronics up the nano creek /,Nanotechnology--Congresses.; Microelectronics--Congresses.; Electronic books.,T,1280900482; 9781280900488; 9786610900480; 6610900485; 0470168269; 9780470168264; 0470168250; 9780470168257; 0470081465; 9780470081464,"FTM-5 Crete, Greece) (2006 :; FTM-5 Corporate Author; Luryi, Serge.",(MiAaPQ)EBC297222; (PQKB)10352152; (PQKBWorkID)10190271; (PQKBTitleCode)TC160338; (PQKBTitleCode)TC0000160338; (PQKBManifestationID)11946987; (SSID)ssj160338; (SSID)ssj0000160338; (OCoLC)476071072; (EBL)297222; (CKB)1000000000356631,c2007.,,Wiley-Interscience,,9982733824502771,991000000000356631
IEEE Xplore Wiley eBooks Library (IEEE Xplore),T,Available,Handbook of learning and approximate dynamic programming,Dynamic programming; Automatic programming (Computer science); Machine learning; Control theory; Systems engineering; Engineering & Applied Sciences; Civil & Environmental Engineering; Computer Science; Operations Research,T,0470544783; 9780470544785; 047166054X; 9780471660545,,(PQKB)10540472; (PQKBWorkID)10431497; (PQKBTitleCode)TC403147; (PQKBTitleCode)TC0000403147; (PQKBManifestationID)12190227; (SSID)ssj403147; (SSID)ssj0000403147; (CKB)3280000000033540,2004,,IEEE Press,,9982707269602771,993280000000033540
IEEE Xplore Wiley eBooks Library (IEEE Xplore),T,Available,Information overload an international challenge to professional engineers and technical communicators /,Information resources management.; Time management.; Electronic books.,T,1118360508; 9781118360507; 1283664879; 9781283664875; 1118360516; 9781118360514; 1118360494; 9781118360491; 1118230132; 9781118230138,"Strother, Judith B.",(MiAaPQ)EBC875934; (PQKB)10553920; (PQKBWorkID)10771935; (PQKBTitleCode)TC758097; (PQKBTitleCode)TC0000758097; (PQKBManifestationID)11418549; (SSID)ssj758097; (SSID)ssj0000758097; (EBL)875934; (CKB)2670000000262544,2012.,,John Wiley & Sons Inc,IEEE PCS Professional Engineering Communication Series,9982748345202771,992670000000262544
IEEE Xplore Wiley eBooks Library (IEEE Xplore),T,Available,Micro and nanotechnologies in engineering stem cells and tissues,Nanotechnology.; Stem cells.; Electronic books.,T,111857480X; 9781118574805; 1118574974; 9781118574973; 111857477X; 9781118574775; 1118140427; 9781118140420,"Ramalingam, Murugan.",(MiAaPQ)EBC1187198; (PQKB)10708637; (PQKBWorkID)10877767; (PQKBTitleCode)TC873696; (PQKBTitleCode)TC0000873696; (PQKBManifestationID)11560569; (SSID)ssj873696; (SSID)ssj0000873696; (OCoLC)844362748; (EBL)1187198; (CKB)2670000000359698,c2012.,,John Wiley & Sons,IEEE Press Series on Biomedical Engineering,9982747419802771,992670000000359698
IEEE Xplore Wiley eBooks Library (IEEE Xplore),T,Available,Mobile graphics 3D SoC from algorithm to chip /,Computer graphics.; Mobile computing.; Systems on a chip.; Three-dimensional display systems.; Electronic books.,T,1282687972; 9781282687974; 9786612687976; 6612687975; 0470823798; 9780470823798; 047082378X; 9780470823781; 0470823771; 9780470823774,"Yoo, Hoi-Jun.",(MiAaPQ)EBC529950; (PQKB)10003507; (PQKBWorkID)10438771; (PQKBTitleCode)TC423303; (PQKBTitleCode)TC0000423303; (PQKBManifestationID)11280071; (SSID)ssj423303; (SSID)ssj0000423303; (OCoLC)630539493; (EBL)529950; (CKB)2670000000018833,2010.,,John Wiley,,9982697430602771,992670000000018833
IEEE Xplore Wiley eBooks Library (IEEE Xplore),T,Available,Multi-dimensional imaging /,Three-dimensional imaging.; Electronic books.,T,1118449835; 9781118449837; 1306550718; 9781306550710; 1118706196; 9781118706190; 1118705742; 9781118705742; 1118705769; 9781118705766,"Javidi, Bahram.",(MiAaPQ)EBC4518987; (MiAaPQ)EBC1659980; (PQKB)11186347; (PQKBWorkID)11155208; (PQKBTitleCode)TC1132613; (PQKBTitleCode)TC0001132613; (PQKBManifestationID)11654756; (SSID)ssj1132613; (SSID)ssj0001132613; (EBL)1659980; (CKB)3710000000095553,2014.,,Wiley; IEEE Press,Wiley - IEEE,9982800243302771,993710000000095553
IEEE Xplore Wiley eBooks Library (IEEE Xplore),T,Available,Negotiating cultural encounters narrating intercultural engineering and technical communication /,Communication of technical information.; Intercultural communication.; Electronic books.,T,1299314813; 9781299314818; 1118504844; 9781118504840; 1118504879; 9781118504871; 1118061616; 9781118061619,"Yu, Han.",(MiAaPQ)EBC1143561; (EBL)1143561; (CKB)2560000000100577,2013.,,John Wiley & Sons Inc,IEEE PCS Professional Engineering Communication Series,9982706126002771,992560000000100577
IEEE Xplore Wiley eBooks Library (IEEE Xplore),T,Available,"Risk communication a handbook for communicating environmental, safety, and health risks /","Risk communication--Handbooks, manuals, etc.; Communication of technical information.; Electronic books.",T,111864574X; 9781118645741; 1118645723; 9781118645727; 1118645731; 9781118645734; 1118456939; 9781118456934,"Lundgren, Regina E., 1959-",(MiAaPQ)EBC1192824; (OCoLC)833381437; (EBL)1192824; (CKB)2670000000359987,c2013.,5th ed.,John Wiley & Sons Inc,,9982747415402771,992670000000359987
